Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,83.094604,86.014145,82.027847,85.593056,45.92321,3567877.0
2000-01-04,84.273651,85.901855,80.31543,84.666664,45.426197,2769856.0
2000-01-05,81.185677,91.460213,81.185677,87.895004,47.158279,6839938.0
2000-01-06,89.242485,94.9412,89.242485,94.463966,50.682728,4560421.0
2000-01-07,97.355438,100.499557,93.369141,96.541336,51.79731,6486224.0
2000-01-10,97.66423,103.812111,97.66423,102.324272,54.900024,8267973.0
2000-01-11,100.499557,101.061005,94.155174,94.155174,50.517052,3038503.0
2000-01-12,92.639259,96.569405,89.354774,92.807693,49.794086,4163750.0
2000-01-13,94.267464,95.446503,87.614281,89.382843,47.956547,2822696.0
2000-01-14,90.393456,90.898758,87.586205,89.102119,47.805946,2745980.0
2000-01-17,92.611183,96.232536,91.572502,93.649864,50.245953,5924427.0
2000-01-18,93.706009,98.815208,91.656715,97.018562,52.053341,6263828.0
2000-01-19,99.376656,99.938103,96.007957,97.046638,52.068405,4661260.0
2000-01-20,96.007957,100.499557,90.225021,91.572502,49.131371,14707720.0
2000-01-21,91.347923,92.498894,89.326698,91.179489,48.920513,4978076.0
2000-01-24,92.02166,92.02166,84.217506,84.863174,45.53162,4357483.0
2000-01-25,84.217506,86.463303,82.533157,83.34726,44.718292,5397197.0
2000-01-26,83.34726,83.34726,83.34726,83.34726,44.718292,0.0
2000-01-27,85.003532,86.182579,82.813881,83.263039,44.6731,2611705.0
2000-01-28,83.094604,84.778954,80.427719,81.129532,43.528412,3556206.0
2000-01-31,80.343498,80.848808,77.816978,78.23806,41.977043,2260724.0
2000-02-01,78.097702,80.118919,77.816978,78.883728,42.323471,3113598.0
2000-02-02,80.680367,81.550621,78.603004,79.192528,42.48914,2451767.0
2000-02-03,79.669762,82.083992,78.350349,78.603004,42.172855,5833265.0
2000-02-04,79.669762,79.725906,78.041557,78.659149,42.202969,2946675.0
2000-02-07,78.603004,79.080238,77.620468,78.041557,41.871609,1655967.0
2000-02-08,77.760834,80.568077,77.536247,79.220596,42.504208,4768661.0
2000-02-09,81.634834,84.357864,80.343498,81.073387,43.49828,5072022.0
2000-02-10,81.690979,81.690979,79.220596,79.641685,42.730137,1948303.0
2000-02-11,80.736511,80.820732,78.462639,78.715294,42.233112,2047899.0
2000-02-14,78.041557,78.883728,74.139481,75.599251,40.561249,1804844.0
2000-02-15,74.953583,76.918655,73.128868,73.971039,39.687675,3239314.0
2000-02-16,76.244911,77.480103,75.51503,75.992264,40.772118,1432038.0
2000-02-17,76.357208,77.2836,75.290451,76.272987,40.922729,1363635.0
2000-02-18,76.329132,76.637932,74.392128,74.785149,40.124454,1154312.0
2000-02-21,75.234306,77.901192,74.111404,74.757072,40.10939,2076402.0
2000-02-22,75.430809,75.936119,73.213081,73.690315,39.537048,1805578.0
2000-02-23,76.076477,76.357208,71.865601,72.28669,38.783962,1297354.0
2000-02-24,73.718391,74.785149,70.321617,72.370911,38.829155,1398293.0
2000-02-25,72.4832,74.672852,71.584877,72.146332,38.708652,1214562.0
2000-02-28,72.539345,73.971039,71.360298,73.409592,39.386433,973167.0
2000-02-29,74.672852,76.272987,67.542442,67.6828,36.313843,2791021.0
2000-03-01,69.058357,71.21994,62.292881,64.987839,34.867912,6178706.0
2000-03-02,68.496902,70.209328,63.5,64.735191,34.732353,8079230.0
2000-03-03,63.163128,63.163128,59.569847,59.766357,32.066429,2257889.0
2000-03-06,61.141911,63.163128,56.846817,57.745136,30.981983,2604831.0
2000-03-07,58.053932,58.390804,54.179928,54.544872,29.264956,3548328.0
2000-03-08,55.808132,55.808132,50.81123,51.17617,27.457537,2421622.0
2000-03-09,51.513039,54.741379,51.091953,53.927277,28.93359,2486461.0
