Date,Open,High,Low,Close,Adj Close,Volume
2010-02-08,80.0,120.449997,80.0,120.300003,118.343224,113926600.0
2010-02-09,115.275002,125.0,110.800003,122.099998,120.113953,49861112.0
2010-02-10,126.0,126.199997,115.800003,117.5,115.588776,22791756.0
2010-02-11,117.5,120.0,112.550003,115.474998,113.59671,11715914.0
2010-02-15,116.800003,118.400002,112.75,114.574997,112.711349,6380560.0
2010-02-16,114.550003,117.0,113.574997,115.125,113.252411,3460552.0
2010-02-17,115.5,122.900002,108.300003,120.574997,118.613754,10129600.0
2010-02-18,120.025002,120.400002,113.5,115.449997,113.572128,4515874.0
2010-02-19,112.5,115.5,110.900002,113.425003,111.580063,1769622.0
2010-02-22,114.050003,117.400002,113.849998,115.199997,113.32618,1379184.0
2010-02-23,115.0,115.849998,108.375,109.925003,108.136986,1265598.0
2010-02-24,107.699997,113.5,106.300003,110.949997,109.145309,1794380.0
2010-02-25,110.25,113.925003,109.5,112.449997,110.620918,983412.0
2010-02-26,112.449997,120.449997,110.675003,114.875,113.00647,1879598.0
2010-03-02,115.474998,117.199997,114.75,116.699997,114.801788,526144.0
2010-03-03,116.699997,120.0,114.525002,115.199997,113.32618,687752.0
2010-03-04,115.5,118.5,115.25,118.275002,116.351166,1013236.0
2010-03-05,118.949997,137.350006,117.525002,129.125,127.024681,11956554.0
2010-03-08,130.0,139.949997,129.600006,138.274994,136.025848,7205020.0
2010-03-09,139.199997,158.850006,136.5,149.850006,147.412582,22053308.0
2010-03-10,150.0,152.699997,141.774994,142.949997,140.624802,7882966.0
2010-03-11,142.949997,144.199997,137.699997,138.425003,136.173416,2603548.0
2010-03-12,125.0,149.399994,125.0,143.25,140.919952,13295600.0
2010-03-15,142.399994,145.350006,138.649994,139.774994,137.50145,2833988.0
2010-03-16,125.0,147.399994,125.0,144.425003,142.075851,4001002.0
2010-03-17,146.125,147.875,143.425003,144.199997,141.854477,3527316.0
2010-03-18,144.125,153.225006,144.024994,147.324997,144.928619,6370140.0
2010-03-19,148.0,174.949997,146.0,172.25,169.448212,32307810.0
2010-03-22,168.699997,181.0,167.649994,170.475006,167.702103,15762812.0
2010-03-23,171.949997,175.925003,162.0,165.324997,162.63588,6544148.0
2010-03-25,165.0,175.5,164.074997,169.274994,166.521622,8922484.0
2010-03-26,169.5,174.199997,166.324997,169.300003,166.546204,4012766.0
2010-03-29,174.0,174.0,151.925003,158.225006,155.651367,3733974.0
2010-03-30,159.600006,165.350006,157.774994,159.25,156.659698,3575332.0
2010-03-31,161.5,163.975006,154.125,156.800003,154.249557,3764130.0
2010-04-01,158.0,163.225006,157.649994,160.425003,157.815582,5182230.0
2010-04-05,160.75,184.850006,160.0,180.850006,177.908325,15364498.0
2010-04-06,180.850006,183.300003,175.199997,177.925003,175.03093,5313496.0
2010-04-07,158.024994,212.149994,158.024994,210.225006,206.805557,30445000.0
2010-04-08,200.899994,210.0,190.649994,194.149994,190.99202,16787888.0
2010-04-09,194.725006,195.975006,175.550003,178.850006,175.940872,10072558.0
2010-04-12,180.0,187.850006,176.600006,180.449997,177.514832,8267324.0
2010-04-13,182.5,185.449997,177.524994,181.449997,178.498596,6985614.0
2010-04-15,182.899994,185.0,177.5,178.574997,175.670334,3929934.0
2010-04-16,178.699997,179.649994,167.324997,172.149994,169.349838,4914330.0
2010-04-19,167.550003,173.850006,162.0,168.024994,165.291946,7483450.0
2010-04-20,167.550003,172.5,167.550003,169.75,166.988892,3131774.0
2010-04-21,171.5,179.800003,170.050003,175.824997,172.965073,9076444.0
2010-04-22,170.0,182.0,166.0,178.699997,175.79332,6153200.0
2010-04-23,180.0,181.75,172.699997,175.875,173.014282,2983824.0
2010-04-26,179.0,179.0,174.649994,176.25,173.383163,2075108.0
2010-04-27,176.225006,176.75,172.050003,173.625,170.800873,1800466.0
2010-04-28,170.0,172.0,166.0,167.324997,164.603333,1661594.0
2010-04-29,167.449997,173.350006,167.449997,170.675003,167.898865,2248276.0
2010-04-30,171.600006,173.699997,169.125,170.0,167.234833,1220200.0
2010-05-03,170.0,170.050003,164.0,166.475006,163.767166,1070070.0
2010-05-04,167.0,170.425003,161.5,162.75,160.102768,1646660.0
2010-05-05,160.0,171.0,156.350006,167.899994,165.168991,2608698.0
2010-05-06,168.5,169.5,161.5,162.324997,159.684677,1423822.0
2010-05-07,159.899994,161.149994,156.25,157.675003,155.110306,1120146.0
2010-05-10,160.5,165.0,158.050003,163.975006,161.307846,1253942.0
2010-05-11,166.5,173.800003,162.800003,163.774994,161.111084,3302594.0
2010-05-12,165.5,166.675003,158.5,159.475006,156.881042,1491022.0
