Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,39.744186,41.631748,39.744186,41.535931,32.931488,3528277.0
2000-01-04,41.583839,41.967102,39.475903,39.897491,31.632458,3544397.0
2000-01-05,37.176334,41.737144,37.176334,40.865227,32.399723,5849540.0
2000-01-06,41.200577,44.055874,41.200577,42.561157,33.744331,10274966.0
2000-01-07,42.925255,45.972179,42.752785,45.972179,36.448734,11477451.0
2000-01-10,49.632324,49.651489,47.524387,49.60358,39.327866,8978430.0
2000-01-11,49.823956,49.823956,45.636826,45.636826,36.182846,6303356.0
2000-01-12,45.991344,47.141129,43.883408,46.039249,36.501915,4897855.0
2000-01-13,46.566235,46.949497,44.381645,45.119423,35.772621,2952315.0
2000-01-14,45.023609,46.566235,44.649929,45.809296,36.319595,5347397.0
2000-01-17,46.556656,49.459858,46.556656,48.032207,38.082008,7738816.0
2000-01-18,48.099281,48.386726,46.95908,47.524387,37.67939,4134762.0
2000-01-19,48.099281,49.421532,46.489582,48.003464,38.059223,6371852.0
2000-01-20,47.90765,47.90765,44.764908,45.167332,35.810619,2911586.0
2000-01-21,44.0942,44.803234,43.2127,44.496624,35.278847,3633756.0
2000-01-24,44.075035,45.205658,40.941875,40.941875,32.460487,5871546.0
2000-01-25,38.393188,39.26511,37.674576,37.674576,29.870037,3684802.0
2000-01-26,37.674576,37.674576,37.674576,37.674576,29.870037,0.0
2000-01-27,36.409813,36.984707,34.665974,34.665974,27.484686,9020093.0
2000-01-28,32.768833,34.87677,32.261009,33.573681,26.618666,13942903.0
2000-01-31,32.797577,36.160694,32.586784,34.43602,27.302368,14875954.0
2000-02-01,34.474342,35.432495,32.979626,33.592842,26.633862,6294485.0
2000-02-02,35.260029,35.815758,34.177319,34.512669,27.363136,4676810.0
2000-02-03,34.493507,34.828861,33.870708,33.985687,26.94532,2037576.0
2000-02-04,34.301876,34.483925,33.113766,34.292294,27.188412,4201025.0
2000-02-07,34.12941,34.972584,33.602425,34.071918,27.013693,2468149.0
2000-02-08,34.301876,35.432495,33.8228,34.608486,27.43911,3504831.0
2000-02-09,35.643291,36.793076,34.87677,35.192959,27.9025,4440835.0
2000-02-10,35.432495,35.432495,34.493507,34.7043,27.515064,1445348.0
2000-02-11,35.240868,35.413334,32.01189,32.529293,25.790628,4107804.0
2000-02-14,32.577202,32.577202,29.932699,30.239307,23.975029,3657229.0
2000-02-15,30.287216,32.385571,29.894373,31.772352,25.190493,5135881.0
2000-02-16,32.922134,32.922134,31.456161,31.590303,25.046158,1652627.0
2000-02-17,31.619047,32.960464,31.350765,31.87775,25.274057,1841955.0
2000-02-18,31.810678,32.002312,29.329063,29.549438,23.428072,2747217.0
2000-02-21,28.744589,31.916077,28.744589,31.916077,25.304445,3511793.0
2000-02-22,33.324562,34.474342,32.634689,34.474342,27.332752,3318248.0
2000-02-23,36.390652,37.176334,31.858587,32.203522,25.532347,6547748.0
2000-02-24,32.749668,33.51619,31.801098,32.625111,25.866604,2448914.0
2000-02-25,33.429958,35.240868,31.916077,35.049236,27.788548,4658556.0
2000-02-28,35.260029,35.260029,33.362888,34.694721,27.507481,3399023.0
2000-02-29,34.50309,35.14505,31.925657,31.925657,25.31204,4357555.0
2000-03-01,32.002312,32.960464,29.511112,30.200981,23.944645,7644786.0
2000-03-02,31.235786,31.379511,27.930159,28.131371,22.303766,6852856.0
2000-03-03,26.253391,27.192383,25.889294,25.889294,20.526154,6378720.0
2000-03-06,26.80912,27.968485,26.080923,26.588745,21.080708,8897556.0
2000-03-07,24.911978,26.751631,24.911978,25.314402,20.070353,5675894.0
2000-03-08,25.678499,25.697662,23.953823,24.432901,19.371462,3117111.0
2000-03-09,24.528715,26.387533,24.183781,26.387533,20.921177,3438151.0
2000-03-10,24.911978,26.828283,24.384993,24.796999,19.660133,3519688.0
2000-03-13,25.276075,25.56352,22.909437,23.062742,18.285141,3513948.0
2000-03-14,23.532236,24.911978,22.957344,24.911978,19.751293,4396990.0
2000-03-15,25.870131,26.694141,24.911978,25.908457,20.541344,4038499.0
2000-03-16,26.061762,27.98765,25.678499,27.863089,22.091066,5782750.0
2000-03-17,27.863089,27.863089,27.863089,27.863089,22.091066,0.0
2000-03-20,27.863089,27.863089,27.863089,27.863089,22.091066,0.0
2000-03-21,27.403175,29.319481,25.918037,28.658356,22.721582,5317329.0
2000-03-22,29.319481,29.415297,27.30736,28.083464,22.265783,3838207.0
2000-03-23,28.169699,28.265512,25.965946,26.100086,20.693277,2233876.0
2000-03-24,25.141933,26.224648,25.141933,25.918037,20.548939,1619042.0
2000-03-27,25.870131,26.406696,25.515614,25.937201,20.564135,1540735.0
2000-03-28,25.726406,26.253391,24.940722,25.582685,20.28306,2961249.0
2000-03-29,25.918037,26.80912,25.48687,25.850967,20.495766,4678469.0
2000-03-30,25.592266,25.611429,23.790937,24.289179,19.257511,4667469.0
2000-03-31,23.819683,26.234228,23.283117,26.119249,20.708471,5272686.0
2000-04-03,26.445023,27.958904,25.870131,27.345686,21.680847,8754650.0
2000-04-04,27.019915,27.019915,25.161097,25.161097,19.948805,3347962.0
2000-04-05,24.24127,26.061762,24.001732,25.592266,20.290655,2701614.0
2000-04-06,25.506033,26.061762,23.551399,24.662857,19.55378,3187158.0
2000-04-07,25.065283,26.636654,24.720346,26.598328,21.088306,5058623.0
2000-04-10,26.636654,27.757692,25.889294,26.761213,21.217447,6369645.0
2000-04-11,26.253391,27.019915,25.333565,26.43544,20.959162,2863634.0
2000-04-12,26.828283,26.828283,25.678499,25.918037,20.548939,2430692.0
2000-04-13,24.528715,25.86055,23.858009,24.720346,19.599358,4579675.0
2000-04-14,24.720346,24.720346,24.720346,24.720346,19.599358,0.0
2000-04-17,24.356249,26.061762,22.804041,25.256912,20.024773,7003338.0
2000-04-18,25.850967,26.253391,23.244791,23.311863,18.482653,6960991.0
2000-04-19,23.944242,24.490391,22.229149,23.867592,18.923258,5853793.0
2000-04-20,23.580145,24.145454,22.61241,23.513075,18.642181,5326231.0
2000-04-21,23.513075,23.513075,23.513075,23.513075,18.642181,0.0
2000-04-24,23.762194,24.911978,23.474749,24.087967,19.09798,4159664.0
2000-04-25,23.771774,24.605368,23.005253,24.423319,19.363863,5104143.0
2000-04-26,24.528715,25.965946,23.762194,25.668919,20.351433,10018921.0
2000-04-27,25.678499,25.870131,24.442482,24.758673,19.629745,3536924.0
2000-04-28,24.844908,25.017374,24.097548,24.471228,19.40185,2827168.0
2000-05-01,24.471228,24.471228,24.471228,24.471228,19.40185,0.0
2000-05-02,24.337086,24.624533,23.283117,24.212526,19.196737,3808097.0
2000-05-03,23.953823,24.624533,23.570562,24.404156,19.348669,1807378.0
2000-05-04,24.720346,25.86055,24.432901,25.084446,19.888035,2822957.0
2000-05-05,25.48687,27.633133,25.017374,27.058241,21.45294,6507661.0
2000-05-08,27.728947,29.223665,26.684561,27.69062,21.954323,8401080.0
2000-05-09,27.403175,28.265512,26.464186,27.757692,22.007498,3798600.0
2000-05-10,27.958904,28.035557,26.93368,27.55648,21.847973,1647717.0
2000-05-11,27.403175,27.403175,26.176739,26.454603,20.974354,1785675.0
2000-05-12,26.636654,27.403175,24.356249,24.73951,19.61455,3645602.0
2000-05-15,24.337086,25.362309,23.953823,24.969467,19.796873,1597886.0
2000-05-16,25.103607,26.234228,24.73951,25.48687,20.207092,2281853.0
2000-05-17,25.870131,26.445023,25.391054,25.668919,20.351433,2404657.0
2000-05-18,25.48687,26.540838,24.883232,25.0557,19.865246,3259980.0
2000-05-19,24.835325,25.515614,24.825745,25.065283,19.872841,1337876.0
2000-05-22,24.73951,25.467707,24.73951,24.950304,19.781679,919367.0
2000-05-23,25.103607,25.285658,24.337086,24.701183,19.584167,1233654.0
2000-05-24,24.720346,25.467707,24.356249,24.864071,19.713314,2188491.0
2000-05-25,24.911978,25.0557,23.120232,23.30228,18.475056,6283897.0
2000-05-26,23.560982,23.570562,22.133333,22.756132,18.042046,5599246.0
2000-05-29,22.765715,24.576624,22.765715,23.551399,18.672565,7691929.0
2000-05-30,23.014833,23.73345,22.334545,23.532236,18.657375,4760007.0
2000-05-31,24.624533,24.720346,23.599308,23.819683,18.885275,5226587.0
2000-06-01,23.762194,23.953823,23.187302,23.446003,18.589005,1636440.0
2000-06-02,23.589725,24.126291,22.142916,22.775295,18.057238,8010542.0
2000-06-05,23.35977,23.570562,22.784878,22.832785,18.102821,5962560.0
2000-06-06,22.99567,23.187302,22.804041,22.851948,18.118011,3959252.0
2000-06-07,23.072325,23.896336,22.99567,23.30228,18.475056,4133666.0
2000-06-08,23.378933,24.911978,23.340607,24.691603,19.576569,9955795.0
2000-06-09,24.528715,26.674978,24.452065,25.774315,20.43499,14566134.0
2000-06-12,26.061762,27.30736,25.525194,26.301298,20.852804,9419033.0
2000-06-13,26.061762,26.780376,25.707245,26.454603,21.363487,5471078.0
2000-06-14,26.531256,26.713305,25.525194,25.611429,20.682581,3451724.0
2000-06-15,25.582685,25.850967,25.007793,25.18026,20.334391,2026184.0
2000-06-16,24.921558,25.582685,24.720346,25.352728,20.473667,4324058.0
2000-06-19,25.391054,26.349207,25.218586,25.764734,20.806383,3320690.0
2000-06-20,26.061762,26.234228,25.716825,25.889294,20.906971,1634264.0
2000-06-21,26.157576,26.157576,24.931141,25.026957,20.210587,1551766.0
2000-06-22,25.04612,25.228168,24.758673,24.950304,20.148687,1547148.0
2000-06-23,24.73951,25.678499,24.557461,24.74909,19.986197,3841307.0
2000-06-26,24.547878,24.547878,23.953823,24.164618,19.514204,1520133.0
2000-06-27,24.145454,25.42938,24.049641,24.279596,19.607054,5363918.0
2000-06-28,24.490391,24.787418,24.24127,24.317923,19.638002,2053283.0
2000-06-29,24.356249,24.902395,23.771774,24.212526,19.552891,4050203.0
2000-06-30,23.953823,24.337086,23.503492,23.66638,19.111853,1598653.0
2000-07-03,23.934662,24.576624,23.695124,24.087967,19.452305,2378722.0
2000-07-04,24.145454,24.298759,23.474749,23.628052,19.080898,2983490.0
2000-07-05,24.662857,24.701183,23.66638,24.202944,19.545156,3074738.0
2000-07-06,24.720346,25.391054,23.982569,24.873652,20.086788,5847703.0
2000-07-07,25.065283,25.103607,24.547878,24.729927,19.97072,2541097.0
2000-07-10,24.538298,25.841387,24.538298,25.132353,20.295698,4457831.0
2000-07-11,25.11319,26.195902,24.854488,25.467707,20.566517,4410730.0
2000-07-12,26.042599,26.579165,25.228168,25.371891,20.489141,6211382.0
2000-07-13,25.48687,25.965946,25.103607,25.247332,20.388556,3510483.0
2000-07-14,25.295238,25.352728,24.260433,24.375412,19.684435,2920399.0
2000-07-17,24.193363,24.432901,23.66638,24.279596,19.607054,1732505.0
2000-07-18,24.145454,24.432901,23.790937,23.848429,19.258865,3103549.0
2000-07-19,24.145454,24.270016,23.781357,23.848429,19.258865,1474879.0
2000-07-20,24.135874,24.135874,23.168139,23.340607,18.848774,1548771.0
2000-07-21,23.589725,23.714287,22.363291,22.459106,18.136911,3457041.0
2000-07-24,22.095009,22.229149,20.121212,20.370333,16.450117,4129084.0
2000-07-25,20.111631,21.194344,19.354691,20.696104,16.713196,4359449.0
2000-07-26,19.163059,20.303261,19.04808,19.862511,16.040028,7162833.0
2000-07-27,19.737951,20.504475,19.565483,20.35117,16.434645,2168072.0
2000-07-28,20.169121,20.494892,19.776278,19.939163,16.101931,2821172.0
2000-07-31,19.661299,19.98707,17.543781,17.735411,14.322281,9136453.0
2000-08-01,17.946205,18.549843,17.735411,18.176163,14.678211,5685626.0
2000-08-02,18.22407,19.163059,18.157,18.846869,15.219841,4833987.0
2000-08-03,18.97143,19.354691,17.927042,18.22407,14.716897,7398974.0
2000-08-04,18.137836,18.396538,17.821646,17.907879,14.461557,3249402.0
2000-08-07,17.917461,18.080347,17.361732,17.562944,14.183002,3052810.0
2000-08-08,17.630014,17.917461,17.543781,17.677921,14.275857,4288547.0
2000-08-09,17.802483,18.22407,17.802483,18.003695,14.538935,2681549.0
2000-08-10,17.974951,18.195326,17.72583,17.754576,14.337758,1294714.0
2000-08-11,17.677921,17.888716,17.342569,17.409639,14.059203,1679063.0
2000-08-14,17.476709,17.476709,16.441904,16.691025,13.478883,4340522.0
2000-08-15,16.691025,16.691025,16.691025,16.691025,13.478883,0.0
2000-08-16,17.016796,17.419222,16.882654,17.160521,13.858029,2836525.0
2000-08-17,17.237171,17.898296,16.959309,17.332987,13.997305,4379566.0
2000-08-18,17.045542,17.524618,16.959309,17.170101,13.865763,2688302.0
2000-08-21,17.323406,17.687504,17.103029,17.428802,14.074677,2519399.0
2000-08-22,17.476709,17.821646,17.294661,17.697084,14.291329,3069410.0
2000-08-23,18.204906,18.97143,17.821646,18.358212,14.825225,7352004.0
2000-08-24,18.23365,18.54026,17.821646,18.051601,14.577621,2050351.0
2000-08-25,18.109091,18.751055,17.869553,18.319885,14.794274,3700802.0
2000-08-28,18.377375,20.389496,18.348629,20.073305,16.210255,15875930.0
2000-08-29,20.121212,20.312843,18.779799,19.565483,15.800161,6929853.0
2000-08-30,19.354691,19.613392,18.923521,19.067244,15.397802,2770700.0
2000-08-31,18.875614,19.594229,18.683983,19.182222,15.49066,4594668.0
2000-09-01,19.182222,19.182222,19.182222,19.182222,15.49066,0.0
2000-09-04,19.393017,19.642136,18.59775,18.779799,15.165676,2678742.0
2000-09-05,18.97143,19.565483,18.683983,19.364271,15.637671,4770955.0
2000-09-06,19.258875,20.015816,19.230129,19.546322,15.784686,4726254.0
2000-09-07,19.546322,20.207445,19.450504,19.603809,15.831111,4284848.0
2000-09-08,19.737951,19.833767,18.990591,19.143896,15.459706,2447411.0
2000-09-11,19.354691,19.450504,18.281559,18.559423,14.987715,3246475.0
2000-09-12,18.396538,18.779799,18.204906,18.300722,14.778799,4522221.0
2000-09-13,18.444445,18.588167,18.243233,18.29114,14.77106,1348328.0
2000-09-14,18.396538,18.530678,17.917461,18.080347,14.600833,1119215.0
2000-09-15,18.089928,18.089928,17.438383,17.505455,14.136577,2058220.0
