Date,Open,High,Low,Close,Adj Close,Volume
2002-07-01,160.0,163.0,159.0,161.75,111.987747,659631.0
2002-07-02,161.050003,163.350006,160.0,160.399994,111.053032,282660.0
2002-07-03,161.0,162.0,158.850006,159.800003,110.637657,500553.0
2002-07-04,159.149994,160.899994,157.5,158.0,109.391357,284181.0
2002-07-05,158.050003,159.75,157.100006,157.550003,109.079849,252587.0
2002-07-08,157.649994,164.350006,157.649994,163.550003,113.233955,587271.0
2002-07-09,164.800003,166.0,160.600006,160.949997,111.433846,986722.0
2002-07-10,161.149994,161.899994,158.800003,160.300003,110.983841,397472.0
2002-07-11,160.800003,161.899994,157.5,158.100006,109.460655,332974.0
2002-07-12,160.199997,160.199997,157.550003,157.949997,109.356804,148772.0
2002-07-15,158.25,158.25,154.100006,154.899994,107.24511,268573.0
2002-07-16,156.0,156.0,150.550003,151.75,105.064217,1001444.0
2002-07-17,151.350006,151.600006,148.199997,149.25,103.333344,600910.0
2002-07-18,148.649994,151.0,148.649994,150.0,103.852592,422730.0
2002-07-19,150.850006,151.0,149.600006,150.199997,103.991043,332233.0
2002-07-22,150.100006,150.100006,142.0,142.699997,98.798439,585861.0
2002-07-23,143.0,144.5,140.0,141.949997,98.27916,490268.0
2002-07-24,142.0,142.0,135.649994,137.550003,95.232811,664749.0
2002-07-25,140.0,140.25,135.0,136.399994,94.436638,887369.0
2002-07-26,135.0,138.399994,133.649994,136.899994,94.782806,788742.0
2002-07-29,138.399994,138.399994,132.25,135.350006,93.709679,618561.0
2002-07-30,135.199997,137.949997,133.149994,133.949997,92.740372,760305.0
2002-07-31,131.600006,134.0,129.300003,132.75,91.909546,521095.0
2002-08-01,133.199997,134.800003,130.399994,130.850006,90.594116,219736.0
2002-08-02,130.050003,136.25,129.199997,135.5,93.813507,694319.0
2002-08-05,135.5,139.5,135.0,138.800003,96.098267,1575370.0
2002-08-06,137.949997,139.25,134.649994,138.149994,95.648232,453280.0
2002-08-07,140.100006,140.800003,137.199997,137.699997,95.33667,298970.0
2002-08-08,142.399994,142.399994,134.75,135.0,93.467346,318460.0
2002-08-09,133.75,136.300003,131.300003,134.649994,93.225029,449655.0
2002-08-12,134.600006,137.399994,134.300003,136.399994,94.436638,313294.0
2002-08-13,139.0,139.0,135.550003,136.300003,94.367393,294362.0
2002-08-14,135.649994,136.899994,135.050003,136.350006,94.401993,157429.0
2002-08-15,136.350006,136.350006,136.350006,136.350006,94.401993,0.0
2002-08-16,137.5,137.5,134.600006,136.300003,94.367393,403135.0
2002-08-19,136.0,137.800003,135.800003,136.300003,94.367393,365293.0
2002-08-20,136.850006,137.350006,135.850006,136.649994,94.609703,237879.0
2002-08-21,136.399994,140.800003,136.149994,139.199997,96.375214,815917.0
2002-08-22,140.0,141.25,139.149994,139.899994,96.859886,571086.0
2002-08-23,140.0,140.75,138.600006,140.100006,96.998314,330367.0
2002-08-26,140.25,142.149994,139.600006,140.25,97.102173,415246.0
2002-08-27,140.0,140.600006,138.050003,138.800003,96.098267,368890.0
2002-08-28,138.0,138.5,135.399994,137.100006,94.921288,463241.0
2002-08-29,137.800003,138.0,136.199997,136.550003,94.540489,368255.0
2002-08-30,137.75,138.600006,136.199997,138.100006,95.61364,303979.0
2002-09-02,139.199997,140.5,138.399994,139.850006,96.825264,249037.0
2002-09-03,140.550003,141.5,139.0,139.350006,96.479065,378633.0
2002-09-04,138.550003,139.5,137.300003,137.449997,95.163605,350894.0
2002-09-05,140.0,143.350006,137.399994,141.100006,97.690697,1111490.0
2002-09-06,141.0,142.75,137.800003,138.399994,95.82132,891811.0
2002-09-09,139.600006,139.75,136.800003,138.050003,95.579018,330768.0
2002-09-10,138.050003,138.050003,138.050003,138.050003,95.579018,0.0
2002-09-11,138.25,142.300003,138.25,141.699997,98.106117,523877.0
2002-09-12,143.350006,147.449997,140.600006,146.600006,101.498627,2199080.0
2002-09-13,145.149994,146.5,144.199997,145.0,100.390823,465067.0
2002-09-16,146.0,146.800003,141.149994,142.550003,98.694603,384077.0
2002-09-17,143.300003,145.0,142.600006,143.300003,99.21386,141430.0
2002-09-18,143.0,144.0,139.5,139.850006,96.825264,341382.0
2002-09-19,139.800003,141.0,137.5,138.75,96.06366,290516.0
2002-09-20,137.5,139.449997,136.550003,138.600006,95.959793,333817.0
2002-09-23,139.100006,140.0,137.0,138.699997,96.029045,245350.0
2002-09-24,137.0,138.350006,136.649994,136.949997,94.817421,331935.0
2002-09-25,135.600006,136.899994,135.100006,136.449997,94.471237,234198.0
2002-09-26,136.600006,137.449997,135.800003,136.449997,94.471237,213214.0
2002-09-27,138.300003,139.5,136.399994,139.050003,96.271332,323951.0
2002-09-30,139.100006,139.100006,137.0,137.75,95.3713,233684.0
2002-10-01,136.550003,138.649994,136.550003,138.149994,95.648232,238998.0
2002-10-02,138.149994,138.149994,138.149994,138.149994,95.648232,0.0
2002-10-03,137.300003,139.100006,136.850006,137.649994,95.302063,214666.0
2002-10-04,137.600006,138.75,137.25,138.449997,95.855957,138801.0
2002-10-07,138.25,142.0,138.149994,141.850006,98.209946,337084.0
2002-10-08,142.0,143.0,140.25,140.899994,97.552223,287864.0
2002-10-09,141.699997,141.75,140.100006,140.699997,97.413719,228373.0
2002-10-10,141.350006,142.0,137.699997,140.75,97.448372,208142.0
2002-10-11,143.0,143.0,139.050003,141.0,97.62146,206005.0
2002-10-14,141.75,144.199997,141.75,143.0,99.006142,319549.0
2002-10-15,143.0,143.0,143.0,143.0,99.006142,0.0
2002-10-16,144.5,145.449997,143.649994,144.5,100.044678,651961.0
2002-10-17,144.0,144.899994,142.800003,143.550003,99.386948,240449.0
2002-10-18,145.0,146.449997,143.5,145.300003,100.598541,517791.0
2002-10-21,146.0,146.5,144.100006,144.550003,100.079269,359599.0
2002-10-22,145.0,145.5,139.399994,139.949997,96.894493,396130.0
2002-10-23,140.0,140.899994,137.25,137.600006,95.267448,531664.0
2002-10-24,138.649994,139.0,137.0,137.399994,95.12896,349402.0
2002-10-25,137.75,137.75,134.5,135.399994,93.744278,264930.0
2002-10-28,140.0,140.149994,129.449997,130.5,90.351761,669608.0
2002-10-29,133.800003,154.100006,129.800003,133.699997,92.567291,703175.0
2002-10-30,134.300003,135.25,130.600006,131.699997,91.182564,319017.0
2002-10-31,132.0,136.699997,131.300003,132.899994,92.01339,1517502.0
2002-11-01,130.0,139.199997,130.0,138.699997,96.029045,1266016.0
2002-11-04,139.899994,139.899994,138.199997,138.949997,96.202133,193587.0
2002-11-05,140.5,143.649994,137.5,142.600006,98.729202,1002385.0
2002-11-06,142.600006,142.600006,142.600006,142.600006,98.729202,0.0
2002-11-07,143.0,144.600006,142.050003,143.600006,99.421555,649357.0
2002-11-08,141.300003,143.199997,139.199997,142.149994,98.417656,975635.0
2002-11-11,143.0,143.0,140.100006,141.550003,98.002228,209635.0
2002-11-12,140.5,144.449997,140.199997,143.899994,99.62928,294950.0
2002-11-13,144.75,146.850006,144.0,145.850006,100.979355,902425.0
2002-11-14,146.5,148.5,146.399994,146.949997,101.740929,1222680.0
2002-11-15,148.149994,154.949997,147.5,153.550003,106.310463,1295599.0
2002-11-18,153.0,155.899994,150.649994,151.800003,105.098824,749818.0
2002-11-19,151.800003,151.800003,151.800003,151.800003,105.098824,0.0
2002-11-20,153.800003,157.899994,151.75,152.399994,105.514206,965688.0
2002-11-21,153.449997,155.449997,152.75,154.5,106.968185,759133.0
2002-11-22,155.399994,156.550003,153.100006,154.050003,106.656639,941793.0
2002-11-25,155.0,156.5,153.600006,155.100006,107.383606,472767.0
2002-11-26,156.25,156.800003,154.5,155.050003,107.348991,390459.0
2002-11-27,154.899994,158.5,153.050003,155.149994,107.418198,1368541.0
2002-11-28,156.899994,164.75,156.149994,162.649994,112.610832,1841319.0
2002-11-29,165.0,166.0,161.5,163.800003,113.407074,1212742.0
2002-12-02,164.149994,166.0,162.5,163.449997,113.164711,514917.0
2002-12-03,163.800003,165.0,158.25,159.149994,110.187614,552665.0
2002-12-04,156.800003,161.899994,155.100006,156.149994,108.110527,861963.0
2002-12-05,157.050003,161.0,156.0,159.699997,110.568398,508524.0
2002-12-06,161.899994,165.0,159.649994,164.0,113.545517,809526.0
2002-12-09,165.0,167.649994,159.25,160.25,110.949165,599611.0
2002-12-10,159.5,160.399994,157.0,157.649994,109.149109,741371.0
2002-12-11,158.899994,159.899994,156.550003,157.300003,108.906761,367220.0
2002-12-12,157.899994,158.949997,155.600006,157.949997,109.356804,509218.0
2002-12-13,158.899994,160.199997,158.100006,158.800003,109.945305,280496.0
2002-12-16,161.0,161.449997,158.449997,159.050003,110.118378,456686.0
2002-12-17,160.0,160.0,156.5,157.149994,108.802902,352953.0
2002-12-18,156.699997,159.449997,156.199997,157.350006,108.94136,445330.0
2002-12-19,158.25,158.25,154.5,156.199997,108.14518,279607.0
2002-12-20,158.800003,158.800003,155.899994,156.5,108.352905,194905.0
2002-12-23,157.0,157.699997,155.399994,157.25,108.872131,212746.0
2002-12-24,157.449997,159.300003,156.800003,158.600006,109.806824,463776.0
2002-12-25,158.600006,158.600006,158.600006,158.600006,109.806824,0.0
2002-12-26,158.0,162.0,158.0,159.25,110.256813,729246.0
2002-12-27,159.600006,162.600006,159.5,162.050003,112.195427,508762.0
2002-12-30,163.0,166.5,162.550003,164.899994,114.168602,1432822.0
2002-12-31,165.5,167.300003,164.5,165.100006,114.307091,1204325.0
2003-01-01,166.0,167.0,164.0,164.350006,113.787857,252826.0
2003-01-02,164.100006,166.25,163.050003,164.850006,114.134018,621888.0
2003-01-03,165.600006,166.25,158.199997,159.25,110.256813,1121222.0
2003-01-06,160.100006,160.25,156.5,157.050003,108.733681,553635.0
2003-01-07,158.550003,158.550003,152.350006,153.850006,106.518188,1169466.0
2003-01-08,155.0,157.600006,154.100006,157.050003,108.733681,927353.0
2003-01-09,158.0,158.850006,156.600006,158.199997,109.529884,488665.0
2003-01-10,157.5,158.449997,156.050003,156.850006,108.595184,334142.0
2003-01-13,157.0,158.449997,153.850006,155.050003,107.348991,743703.0
2003-01-14,155.0,159.699997,153.100006,158.899994,110.014519,1017567.0
2003-01-15,160.399994,160.399994,157.550003,158.399994,109.668327,477407.0
2003-01-16,158.0,158.75,156.649994,157.5,109.045242,263134.0
2003-01-17,157.050003,158.600006,152.75,153.399994,106.206596,1553144.0
2003-01-20,153.0,153.850006,149.399994,150.100006,103.921844,1124769.0
2003-01-21,150.050003,152.550003,149.600006,150.899994,104.475693,597746.0
2003-01-22,151.25,152.399994,150.550003,151.100006,104.614182,265434.0
2003-01-23,151.699997,152.350006,149.800003,151.600006,104.960381,423280.0
2003-01-24,151.25,152.5,145.350006,146.699997,101.567841,395496.0
2003-01-27,147.0,147.899994,144.100006,145.699997,100.875465,411639.0
2003-01-28,148.5,148.5,142.449997,146.050003,101.117828,1017164.0
2003-01-29,147.800003,155.0,144.75,145.0,100.390823,300018.0
2003-01-30,146.0,146.399994,139.5,140.399994,97.206032,1417504.0
2003-01-31,140.0,143.350006,139.050003,142.75,98.833061,573189.0
2003-02-03,143.449997,147.949997,141.649994,147.149994,101.879387,545499.0
